image_id,gender,age,headshape,hair,hair_type,hair_color,forehead_occlusion,eyebrow_size,eyebrow_shape,eyes_color,eyes_size,eyes_shape,bags_under_eyes,narrow_eyes,eye_makeup,eyes_occlusion,nose_size,lips_size,lipstick,mouth_open,chin_shape,mustache,beard,goatee,sideburns,makeup,skin,expression,smile,glasses,hat
02614.jpg,woman,young,square head,,wavy hair,blonde hair,,thin eyebrow,angled eyebrow,black eyes,small eyes,almond eyes,bags under eyes,,eye makeup,,bulbous nose,,lipstick,open mouth,,,,,,wearing makeup,white skin,happiness,happy,,
04456.jpg,male,aged,square head,,,black hair,,thick eyebrow,straight eyebrow,black eyes,big eyes,almond eyes,,,,,,full lips,,closed mouth,,mustache,beard,goatee,,less makeup,wheat colour skin,neutral,,,
02639.jpg,woman,young,triangle head,,,black hair,,thick eyebrow,angled eyebrow,black eyes,normal eyes,upturned eyes,,,eye makeup,,,,lipstick,closed mouth,,,,,,wearing makeup,white skin,neutral,,,
02694.jpg,woman,young,square head,,wavy hair,brown hair,,thin eyebrow,round eyebrow,gray eyes,small eyes,downturned eyes,,narrow eyes,eye makeup,,pointy nose,big lips,lipstick,closed mouth,,,,,,wearing makeup,white skin,neutral,,,
02599.jpg,man,aged,round head,,straight hair,brown hair,,thick eyebrow,straight eyebrow,blue eyes,normal eyes,almond eyes,bags under eyes,,,,pointy nose,,,open mouth,,,,,,less makeup,white skin,happiness,,,
01725.jpg,woman,young,triangle head,,straight hair,brown hair,,thin eyebrow,straight eyebrow,brown eyes,big eyes,almond eyes,,,eye makeup,,pointy nose,full lips,lipstick,closed mouth,,,,,,wearing makeup,fair skin,happiness,smile,,
00889.jpg,man,old,square head,,,brown hair,,thick eyebrow,straight eyebrow,black eyes,normal eyes,almond eyes,,,,,bulbous nose,,,closed mouth,,,beard,,,less makeup,white skin,neutral,,sunglasses,
01473.jpg,male,young,oval head,,straight hair,brown hair,,thick eyebrow,angled eyebrow,gray eyes,normal eyes,deep set eyes,,,,,big nose,,,closed mouth,,mustache,beard,,,less makeup,white skin,neutral,,spectacles,
02013.jpg,woman,young,oval head,,wavy hair,brown hair,,thin eyebrow,round eyebrow,blue eyes,small eyes,deep set eyes,,narrow eyes,eye makeup,,,big lips,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,smile,,
00631.jpg,woman,young,triangle head,receding hair,,brown hair,,normal eyebrow,angled eyebrow,brown eyes,normal eyes,upturned eyes,,,eye makeup,,,full lips,lipstick,open mouth,,,,,,heavy makeup,fair skin,happiness,smile,,
02994.jpg,man,aged,oval head,,,black hair,,thick eyebrow,angled eyebrow,brown eyes,normal eyes,downturned eyes,bags under eyes,,,,,,,closed mouth,,,,,,less makeup,white skin,neutral,,,
00182.jpg,female,old,square head,receding hair,,blonde hair,,normal eyebrow,angled eyebrow,blue eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,thick lips,lipstick,open mouth,,,,,,wearing makeup,white skin,happiness,smile,,
01113.jpg,male,young,round head,,,,forehead occlusion,normal eyebrow,straight eyebrow,black eyes,small eyes,deep set eyes,bags under eyes,,,,big nose,big lips,,open mouth,,mustache,beard,goatee,,less makeup,wheat colour skin,happiness,,,hat
04888.jpg,male,young,rectangle head,,,brown hair,,thick eyebrow,straight eyebrow,blue eyes,small eyes,upturned eyes,,,,,,,,closed mouth,,,beard,goatee,,less makeup,white skin,neutral,,,
02433.jpg,female,young,triangle head,,straight hair,black hair,,normal eyebrow,straight eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,,,lipstick,closed mouth,,,,,,wearing makeup,fair skin,neutral,,,
00207.jpg,woman,young,square head,,,black hair,,bushy eyebrow,round eyebrow,black eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,thick lips,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,smile,,
04186.jpg,man,young,round head,,wavy hair,brown hair,,normal eyebrow,straight eyebrow,brown eyes,small eyes,deep set eyes,bags under eyes,,eye makeup,,,,,closed mouth,,,,,,less makeup,white skin,neutral,,,
03113.jpg,woman,young,oval head,,,blonde hair,,normal eyebrow,angled eyebrow,gray eyes,small eyes,deep set eyes,,narrow eyes,eye makeup,,,,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,happy,,
01238.jpg,woman,young,oval head,,wavy hair,brown hair,,bushy eyebrow,angled eyebrow,brown eyes,big eyes,almond eyes,,,eye makeup,,,,,closed mouth,,,,,,less makeup,fair skin,neutral,,,
03791.jpg,female,young,oval head,,straight hair,black hair,,thin eyebrow,angled eyebrow,gray eyes,normal eyes,downturned eyes,,,eye makeup,,pointy nose,full lips,lipstick,open mouth,,,,,,wearing makeup,fair skin,happiness,smile,,
02218.jpg,male,young,square head,,,black hair,,normal eyebrow,straight eyebrow,black eyes,normal eyes,almond eyes,,,eye makeup,,big nose,big lips,,open mouth,,,beard,goatee,,less makeup,white skin,happiness,happy,,
02670.jpg,male,young,oval head,receding hair,,black hair,,normal eyebrow,straight eyebrow,black eyes,small eyes,deep set eyes,bags under eyes,,,,big nose,thick lips,,open mouth,,mustache,beard,,,less makeup,brown skin,happiness,happy,,
02698.jpg,female,young,square head,,,blond hair,,thin eyebrow,angled eyebrow,blue eyes,normal eyes,almond eyes,,,eye makeup,,,,,closed mouth,,,,,,less makeup,white skin,neutral,,,
03692.jpg,woman,young,triangle head,,wavy hair,blonde hair,,thick eyebrow,round eyebrow,brown eyes,normal eyes,downturned eyes,,,eye makeup,,,thick lips,lipstick,open mouth,,,,,,heavy makeup,fair skin,happiness,smile,,
00625.jpg,man,young,oval head,,straight hair,brown hair,,thick eyebrow,angled eyebrow,blue eyes,normal eyes,downturned eyes,bags under eyes,,,,big nose,,,closed mouth,,,beard,goatee,sideburns,less makeup,white skin,neutral,,,
03208.jpg,man,aged,oval head,,,,forehead occlusion,thick eyebrow,straight eyebrow,brown eyes,normal eyes,almond eyes,,,,,big nose,,,closed mouth,,mustache,beard,,,less makeup,white skin,neutral,,,hat
02062.jpg,female,young,triangle head,,,brown hair,,thick eyebrow,straight eyebrow,black eyes,small eyes,almond eyes,,,eye makeup,,pointy nose,full lips,lipstick,closed mouth,,,,,,heavy makeup,fair skin,neutral,,,
01369.jpg,man,aged,triangle head,,straight hair,black hair,,thick eyebrow,angled eyebrow,black eyes,normal eyes,upturned eyes,bags under eyes,,,,big nose,,,closed mouth,,,,,,less makeup,wheat colour skin,neutral,,,
04825.jpg,man,young,oval head,,,black hair,,thick eyebrow,straight eyebrow,gray eyes,small eyes,deep set eyes,,,eye makeup,,,,,closed mouth,,,beard,,,less makeup,white skin,neutral,,,
00721.jpg,man,old,square head,bald,,gray hair,,thick eyebrow,straight eyebrow,gray eyes,small eyes,deep set eyes,bags under eyes,,,eyes occlusion,big nose,,,open mouth,double chin,,,,,less makeup,pale skin,neutral,,,
01996.jpg,male,aged,oval head,bald,,black hair,,thick eyebrow,round eyebrow,blue eyes,normal eyes,downturned eyes,bags under eyes,,,,big nose,,,open mouth,double chin,mustache,beard,,,less makeup,white skin,happiness,happy,,
00813.jpg,woman,aged,round head,,,brown hair,,thick eyebrow,straight eyebrow,brown eyes,big eyes,almond eyes,bags under eyes,narrow eyes,eye makeup,,,,lipstick,open mouth,,,,,,less makeup,white skin,happiness,happy,,
02368.jpg,woman,young,oval head,,,brown hair,,normal eyebrow,round eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,,thick lips,lipstick,closed mouth,,,,,,wearing makeup,wheat colour skin,happiness,smile,,
04025.jpg,man,young,oval head,,,brown hair,,normal eyebrow,straight eyebrow,gray eyes,small eyes,deep set eyes,bags under eyes,,,,pointy nose,,,open mouth,,,beard,,,less makeup,pale skin,happiness,happy,,
03179.jpg,female,young,triangle head,receding hair,,black hair,,thick eyebrow,angled eyebrow,black eyes,normal eyes,upturned eyes,,,eye makeup,,,big lips,lipstick,open mouth,,,,,,heavy makeup,black skin,happiness,smile,,
03139.jpg,female,young,rectangle head,,wavy hair,brown hair,,thin eyebrow,angled eyebrow,blue eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,,lipstick,open mouth,,,,,,wearing makeup,fair skin,happiness,,,
01851.jpg,male,aged,rectangle head,,,black hair,,normal eyebrow,angled eyebrow,gray eyes,normal eyes,almond eyes,bags under eyes,,,,big nose,,,open mouth,double chin,,,,,less makeup,white skin,happiness,smile,,
01603.jpg,male,aged,round head,receding hair,,brown hair,,thick eyebrow,angled eyebrow,blue eyes,normal eyes,deep set eyes,,,,,big nose,,,open mouth,double chin,,,,,less makeup,fair skin,happiness,happy,,
04996.jpg,female,young,oval head,,wavy hair,black hair,,bushy eyebrow,round eyebrow,black eyes,normal eyes,almond eyes,,,eye makeup,,,big lips,lipstick,open mouth,,,,,,wearing makeup,wheat colour skin,happiness,smile,,
00398.jpg,female,young,oval head,,,black hair,,normal eyebrow,angled eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,,lipstick,closed mouth,,,,,,heavy makeup,white skin,happiness,,,
02911.jpg,female,young,oval head,,straight hair,black hair,,bushy eyebrow,round eyebrow,brown eyes,normal eyes,downturned eyes,,,eye makeup,,,thick lips,lipstick,closed mouth,,,,,,heavy makeup,fair skin,neutral,,,
02904.jpg,woman,aged,square head,,wavy hair,,forehead occlusion,thin eyebrow,angled eyebrow,brown eyes,small eyes,almond eyes,bags under eyes,,eye makeup,,big nose,big lips,lipstick,closed mouth,,,,,,less makeup,white skin,happiness,happy,,hat
01233.jpg,female,aged,oval head,,wavy hair,black hair,,normal eyebrow,angled eyebrow,gray eyes,normal eyes,almond eyes,bags under eyes,,eye makeup,,bulbous nose,big lips,lipstick,open mouth,,,,,,heavy makeup,fair skin,happiness,smile,,
03288.jpg,female,young,oval head,,wavy hair,black hair,,normal eyebrow,round eyebrow,black eyes,normal eyes,upturned eyes,,,eye makeup,,big nose,,lipstick,closed mouth,,,,,,heavy makeup,brown skin,neutral,,,
03274.jpg,female,young,oval head,,,brown hair,forehead occlusion,thick eyebrow,straight eyebrow,gray eyes,normal eyes,almond eyes,,,eye makeup,eyes occlusion,,full lips,lipstick,open mouth,,,,,,wearing makeup,white skin,happiness,smile,,
04461.jpg,man,young,round head,,,brown hair,,normal eyebrow,round eyebrow,black eyes,small eyes,deep set eyes,,,,,bulbous nose,,,closed mouth,double chin,,beard,goatee,,less makeup,white skin,neutral,,sunglasses,
00329.jpg,man,young,square head,,straight hair,brown hair,,bushy eyebrow,angled eyebrow,black eyes,small eyes,almond eyes,,narrow eyes,eye makeup,,,,,closed mouth,,,,,,less makeup,white skin,happiness,,,
03949.jpg,female,young,oval head,,wavy hair,blonde hair,,thin eyebrow,round eyebrow,blue eyes,big eyes,deep set eyes,,,eye makeup,,pointy nose,,lipstick,closed mouth,,,,,,heavy makeup,white skin,happiness,happy,,
00166.jpg,woman,young,triangle head,,straight hair,blonde hair,,normal eyebrow,angled eyebrow,brown eyes,normal eyes,downturned eyes,,,eye makeup,,bulbous nose,,,open mouth,,,,,,less makeup,pale skin,happiness,happy,,
01398.jpg,man,young,rectangle head,,,black hair,,bushy eyebrow,round eyebrow,brown eyes,normal eyes,downturned eyes,bags under eyes,,eye makeup,,big nose,full lips,,closed mouth,double chin,,beard,,,less makeup,wheat colour skin,neutral,,,
02837.jpg,male,young,square head,,straight hair,brown hair,,normal eyebrow,angled eyebrow,blue eyes,small eyes,deep set eyes,bags under eyes,narrow eyes,,,bulbous nose,,,open mouth,,,beard,,,less makeup,fair skin,happiness,happy,,
04686.jpg,female,young,oval head,,wavy hair,brown hair,,thin eyebrow,angled eyebrow,brown eyes,small eyes,deep set eyes,,,eye makeup,,,,lipstick,closed mouth,,,,,,wearing makeup,white skin,happiness,,,
04000.jpg,woman,young,triangle head,receding hair,wavy hair,brown hair,,normal eyebrow,straight eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,full lips,lipstick,closed mouth,,,,,,less makeup,white skin,neutral,,,
04546.jpg,male,aged,oval head,,,black hair,,bushy eyebrow,round eyebrow,black eyes,normal eyes,downturned eyes,bags under eyes,narrow eyes,,,bulbous nose,,,open mouth,double chin,,beard,,,less makeup,white skin,happiness,happy,,
00801.jpg,woman,aged,rectangle head,,wavy hair,brown hair,,normal eyebrow,straight eyebrow,brown eyes,small eyes,almond eyes,bags under eyes,,eye makeup,,big nose,thick lips,lipstick,open mouth,double chin,,,,,less makeup,brown skin,happiness,smile,,
00648.jpg,female,young,triangle head,,straight hair,blonde hair,,thin eyebrow,straight eyebrow,blue eyes,small eyes,deep set eyes,bags under eyes,narrow eyes,eye makeup,,pointy nose,full lips,lipstick,closed mouth,,,,,,wearing makeup,fair skin,happiness,happy,,
03009.jpg,female,young,oval head,,wavy hair,brown hair,,normal eyebrow,round eyebrow,gray eyes,normal eyes,almond eyes,,,eye makeup,,,thick lips,lipstick,open mouth,,,,,,wearing makeup,white skin,neutral,,,
02726.jpg,woman,young,oval head,,wavy hair,brown hair,,normal eyebrow,straight eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,full lips,lipstick,open mouth,,,,,,heavy makeup,fair skin,happiness,smile,,
02636.jpg,man,young,oval head,,,brown hair,,thick eyebrow,straight eyebrow,brown eyes,small eyes,deep set eyes,bags under eyes,,eye makeup,,pointy nose,,,open mouth,,,beard,,,less makeup,white skin,happiness,happy,,
03913.jpg,woman,young,oval head,,straight hair,blonde hair,,normal eyebrow,angled eyebrow,blue eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,full lips,lipstick,closed mouth,,,,,,wearing makeup,fair skin,neutral,,,
00281.jpg,female,young,round head,,,black hair,,bushy eyebrow,angled eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,big nose,,,closed mouth,,,,,,heavy makeup,pale skin,neutral,,,
00868.jpg,woman,old,square head,,,black hair,,thin eyebrow,round eyebrow,brown eyes,small eyes,deep set eyes,,,eye makeup,,big nose,big lips,lipstick,open mouth,,,,,,wearing makeup,wheat colour skin,happiness,happy,,
03525.jpg,female,young,round head,,straight hair,blonde hair,,thin eyebrow,angled eyebrow,blue eyes,normal eyes,upturned eyes,,,eye makeup,,pointy nose,,lipstick,open mouth,,,,,,wearing makeup,fair skin,happiness,smile,,
02408.jpg,male,young,round head,,straight hair,brown hair,,normal eyebrow,straight eyebrow,black eyes,small eyes,deep set eyes,,,,,,,,closed mouth,,,,,,less makeup,white skin,neutral,,,
01750.jpg,male,young,round head,,,brown hair,,thin eyebrow,straight eyebrow,black eyes,small eyes,almond eyes,,,,,big nose,,,closed mouth,,,beard,goatee,,less makeup,white skin,neutral,,,
03062.jpg,woman,young,round head,,wavy hair,blonde hair,,normal eyebrow,angled eyebrow,blue eyes,normal eyes,almond eyes,,,eye makeup,,pointy nose,,lipstick,open mouth,,,,,,wearing makeup,white skin,happiness,happy,,
04284.jpg,male,old,round head,,straight hair,brown hair,,bushy eyebrow,round eyebrow,blue eyes,small eyes,almond eyes,bags under eyes,,,,big nose,,,closed mouth,double chin,,,,,less makeup,white skin,happiness,happy,,
02618.jpg,woman,young,rectangle head,,wavy hair,brown hair,,bushy eyebrow,straight eyebrow,blue eyes,big eyes,almond eyes,,,eye makeup,,,,lipstick,open mouth,,,,,,heavy makeup,white skin,happiness,smile,,
00513.jpg,female,old,square head,,wavy hair,blonde hair,,thin eyebrow,round eyebrow,gray eyes,normal eyes,almond eyes,,,eye makeup,,,,lipstick,closed mouth,,,,,,heavy makeup,fair skin,neutral,,,
01454.jpg,man,young,round head,,straight hair,black hair,,thick eyebrow,straight eyebrow,green eyes,small eyes,almond eyes,,,eye makeup,,,,,closed mouth,,,,,,less makeup,fair skin,neutral,,,
00550.jpg,female,young,square head,,,blond hair,,normal eyebrow,round eyebrow,gray eyes,normal eyes,almond eyes,,,eye makeup,,,thick lips,lipstick,open mouth,,,,,,wearing makeup,white skin,happiness,happy,,
00860.jpg,man,aged,round head,,,,forehead occlusion,thin eyebrow,round eyebrow,gray eyes,small eyes,deep set eyes,bags under eyes,,,,bulbous nose,thick lips,,open mouth,,,,,,less makeup,white skin,happiness,happy,,hat
02543.jpg,man,aged,round head,bald,,brown hair,,normal eyebrow,round eyebrow,blue eyes,normal eyes,downturned eyes,bags under eyes,,,,bulbous nose,big lips,,closed mouth,double chin,,beard,,,less makeup,white skin,happiness,smile,,
00552.jpg,female,young,triangle head,,wavy hair,black hair,,thin eyebrow,round eyebrow,brown eyes,normal eyes,almond eyes,,,eye makeup,,big nose,thick lips,lipstick,open mouth,,,,,,wearing makeup,wheat colour skin,happiness,happy,,
03849.jpg,woman,young,round head,,wavy hair,brown hair,,thin eyebrow,angled eyebrow,black eyes,big eyes,almond eyes,,,eye makeup,,,,lipstick,closed mouth,,,,,,less makeup,pale skin,neutral,,,
01941.jpg,man,young,triangle head,,wavy hair,blonde hair,,normal eyebrow,straight eyebrow,gray eyes,small eyes,deep set eyes,bags under eyes,narrow eyes,,,bulbous nose,big lips,,open mouth,,,beard,,,less makeup,white skin,happiness,happy,,
02092.jpg,female,aged,square head,,wavy hair,blonde hair,,normal eyebrow,angled eyebrow,gray eyes,small eyes,deep set eyes,bags under eyes,,eye makeup,,bulbous nose,,,closed mouth,,,,,,less makeup,white skin,happiness,smile,,
04985.jpg,man,young,triangle head,,straight hair,black hair,,bushy eyebrow,straight eyebrow,brown eyes,normal eyes,upturned eyes,bags under eyes,,eye makeup,,big nose,,,open mouth,,,,,,less makeup,white skin,happiness,happy,,
01514.jpg,woman,old,square head,,wavy hair,blonde hair,,thin eyebrow,angled eyebrow,blue eyes,small eyes,almond eyes,,,eye makeup,,,big lips,lipstick,closed mouth,,,,,,wearing makeup,white skin,happiness,happy,,
02693.jpg,female,young,triangle head,,wavy hair,brown hair,,bushy eyebrow,straight eyebrow,blue eyes,small eyes,almond eyes,,,eye makeup,,pointy nose,big lips,lipstick,open mouth,,,,,,wearing makeup,white skin,happiness,happy,,
02318.jpg,female,young,triangle head,,,brown hair,,thin eyebrow,straight eyebrow,gray eyes,normal eyes,upturned eyes,,,eye makeup,,pointy nose,big lips,lipstick,open mouth,,,,,,heavy makeup,fair skin,happiness,happy,,
02241.jpg,woman,young,round head,,wavy hair,blonde hair,,thin eyebrow,angled eyebrow,blue eyes,normal eyes,upturned eyes,bags under eyes,,eye makeup,,,big lips,lipstick,closed mouth,,,,,,heavy makeup,white skin,happiness,happy,,
02728.jpg,male,young,round head,receding hair,,black hair,,thick eyebrow,straight eyebrow,blue eyes,normal eyes,almond eyes,,,eye makeup,,bulbous nose,,,closed mouth,,,,,,less makeup,pale skin,neutral,,,
04722.jpg,male,aged,oval head,,,brown hair,,thin eyebrow,round eyebrow,black eyes,normal eyes,almond eyes,,,,,bulbous nose,,,closed mouth,,,,,,less makeup,wheat colour skin,neutral,,,
